Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Safety_Stock,Reorder_Point,Target_Stock_Level,Inventory_Coverage,Service_Level_Achievement,Inventory_Risk
1152,2221857473,7025.0,104.85,95.52,0.91,66,0.01,Fast Moving,157.60799999999998,262.45799999999997,367.308,3.5031759656652364,100.0,Low Risk
1152,2221859185,265.0,3.96,6.48,1.64,30,0.55,Fast Moving,10.692,14.652000000000001,18.612000000000002,4.7,100.0,Medium Risk
1152,2221859203,1800.0,26.87,26.25,0.98,63,0.06,Fast Moving,43.3125,70.1825,97.05250000000001,3.6119278005210274,100.0,Low Risk
1152,2221859375,411.0,6.13,5.95,0.97,57,0.15,Fast Moving,9.817499999999999,15.947499999999998,22.077499999999997,3.601549755301794,100.0,Low Risk
1152,2221860329,36.0,0.54,1.0,1.86,23,0.66,Slow Moving,1.65,2.19,2.73,5.055555555555555,100.0,Medium Risk
1152,2221860425,110.0,1.64,1.42,0.87,52,0.22,Fast Moving,2.343,3.9829999999999997,5.622999999999999,3.4286585365853655,100.0,Low Risk
1152,2221861340,40.0,0.6,0.75,1.26,30,0.55,Fast Moving,1.2374999999999998,1.8375,2.4375,4.0625,100.0,Medium Risk
1152,2221869305,45.0,0.67,2.76,4.11,6,0.91,Slow Moving,4.553999999999999,5.223999999999999,5.893999999999999,8.797014925373132,100.0,High Risk
1152,2221870035,26.0,0.39,0.65,1.66,20,0.7,Slow Moving,1.0725,1.4625,1.8525,4.75,100.0,Medium Risk
1152,2221877169,651.0,9.72,13.51,1.39,37,0.45,Fast Moving,22.2915,32.0115,41.7315,4.293364197530863,100.0,Medium Risk
1152,2221878478,12.0,0.18,0.83,4.62,3,0.96,Intermittent,1.3695,1.5494999999999999,1.7294999999999998,9.608333333333333,100.0,High Risk
1152,2221878482,19.0,0.28,0.96,3.38,7,0.9,Slow Moving,1.5839999999999999,1.8639999999999999,2.144,7.657142857142857,100.0,High Risk
1152,2221888093,37.0,0.55,1.0,1.8,20,0.7,Slow Moving,1.65,2.2,2.75,5.0,100.0,Medium Risk
1152,2221888173,105.0,1.57,1.61,1.03,48,0.28,Fast Moving,2.6565,4.2265,5.7965,3.6920382165605092,100.0,Medium Risk
1152,2221888175,30.0,0.45,0.98,2.19,16,0.76,Slow Moving,1.617,2.067,2.5170000000000003,5.593333333333334,100.0,High Risk
1152,2221888177,23.0,0.34,0.8,2.34,15,0.78,Slow Moving,1.32,1.6600000000000001,2.0,5.88235294117647,100.0,High Risk
1152,2221888179,25.0,0.37,0.62,1.66,20,0.7,Slow Moving,1.023,1.3929999999999998,1.763,4.764864864864864,100.0,Medium Risk
1152,2221888181,34.0,0.51,0.78,1.54,24,0.64,Fast Moving,1.287,1.797,2.307,4.523529411764706,100.0,Medium Risk
1152,2221888183,24.0,0.36,0.64,1.79,18,0.73,Slow Moving,1.056,1.416,1.7759999999999998,4.933333333333333,100.0,Medium Risk
1152,2221888185,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221888187,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221892160,27.0,0.4,0.62,1.55,22,0.67,Slow Moving,1.023,1.423,1.823,4.557499999999999,100.0,Medium Risk
1152,2221896867,43.0,0.64,2.49,3.88,9,0.87,Slow Moving,4.1085,4.7485,5.3885,8.419531249999999,100.0,High Risk
1152,2221908099,668.0,9.97,6.14,0.62,67,0.0,Fast Moving,10.130999999999998,20.101,30.070999999999998,3.0161484453360075,100.0,Low Risk
1152,2221908101,818.0,12.21,11.85,0.97,65,0.03,Fast Moving,19.5525,31.7625,43.9725,3.601351351351351,100.0,Low Risk
1152,2221908108,8202.0,122.42,91.53,0.75,67,0.0,Fast Moving,151.0245,273.4445,395.8645,3.2336587158960954,100.0,Low Risk
1152,2221910429,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221913336,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221913342,43.0,0.64,1.68,2.62,21,0.69,Slow Moving,2.772,3.412,4.052,6.331249999999999,100.0,High Risk
1152,2221913482,33.0,0.49,2.01,4.08,8,0.88,Slow Moving,3.3164999999999996,3.8064999999999998,4.2965,8.768367346938776,100.0,High Risk
1152,2221913773,21.0,0.31,1.16,3.71,8,0.88,Slow Moving,1.9139999999999997,2.2239999999999998,2.534,8.174193548387096,100.0,High Risk
1152,2221916757,69.0,1.03,1.79,1.74,26,0.61,Fast Moving,2.9535,3.9835000000000003,5.0135000000000005,4.86747572815534,100.0,Medium Risk
1152,2221921467,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221954691,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2221974604,20.0,0.3,2.43,8.12,1,0.99,Intermittent,4.0095,4.3095,4.6095,15.365,100.0,High Risk
1152,2221990776,1086.0,16.21,6.75,0.42,67,0.0,Fast Moving,11.1375,27.3475,43.557500000000005,2.6870758790869833,100.0,Low Risk
1152,2222001411,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1152,2222010537,42.0,0.63,0.99,1.58,23,0.66,Slow Moving,1.6335,2.2635,2.8935,4.5928571428571425,100.0,Medium Risk
1152,2222016266,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019810,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019817,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019821,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019855,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019863,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019864,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019869,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019883,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222019907,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222020013,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222034401,463.0,6.91,5.38,0.78,60,0.1,Fast Moving,8.876999999999999,15.786999999999999,22.697,3.2846599131693197,100.0,Low Risk
1152,2222041175,83.0,1.24,2.77,2.24,19,0.72,Slow Moving,4.5705,5.8105,7.0505,5.685887096774194,100.0,High Risk
1152,2222047973,11.0,0.16,0.44,2.7,9,0.87,Slow Moving,0.726,0.886,1.046,6.5375000000000005,100.0,High Risk
1152,2222047982,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1152,2222061344,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222061371,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222061375,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222071544,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222074323,59.0,0.88,2.21,2.51,13,0.81,Slow Moving,3.6464999999999996,4.5264999999999995,5.406499999999999,6.143749999999999,100.0,High Risk
1152,2222074326,19.0,0.28,1.13,3.99,6,0.91,Slow Moving,1.8644999999999998,2.1445,2.4245,8.658928571428572,100.0,High Risk
1152,2222103846,12028.0,179.52,154.54,0.86,67,0.0,Fast Moving,254.99099999999999,434.51099999999997,614.031,3.4204044117647054,100.0,Low Risk
1152,2222108518,44.0,0.66,1.33,2.03,21,0.69,Slow Moving,2.1945,2.8545000000000003,3.5145000000000004,5.325,100.0,High Risk
1152,2222113968,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222164019,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222164600,212.0,3.16,4.74,1.5,37,0.45,Fast Moving,7.821,10.981,14.141,4.475,100.0,Medium Risk
1152,2222164615,418.0,6.24,5.7,0.91,60,0.1,Fast Moving,9.405,15.645,21.884999999999998,3.507211538461538,100.0,Low Risk
1152,2222164626,413.0,6.16,8.51,1.38,54,0.19,Fast Moving,14.0415,20.2015,26.3615,4.279464285714286,100.0,Medium Risk
1152,2222164638,229.0,3.42,4.47,1.31,46,0.31,Fast Moving,7.375499999999999,10.795499999999999,14.215499999999999,4.156578947368421,100.0,Medium Risk
1152,2222173341,173.0,2.58,2.15,0.83,58,0.13,Fast Moving,3.5475,6.1274999999999995,8.7075,3.3749999999999996,100.0,Low Risk
1152,2222196098,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222198128,62.0,0.93,1.01,1.09,40,0.4,Fast Moving,1.6664999999999999,2.5965,3.5265,3.7919354838709673,100.0,Medium Risk
1152,2222202906,337.0,5.03,5.65,1.12,59,0.12,Fast Moving,9.3225,14.3525,19.3825,3.85337972166998,100.0,Medium Risk
1152,2222202961,515.0,7.69,6.32,0.82,64,0.04,Fast Moving,10.427999999999999,18.118,25.808,3.356046814044213,100.0,Low Risk
1152,2222203232,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218631,159.0,2.37,4.46,1.88,24,0.64,Fast Moving,7.359,9.729,12.099,5.10506329113924,100.0,Medium Risk
1152,2222218843,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218849,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218908,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218912,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218915,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222218917,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222222394,1435.0,21.42,14.14,0.66,65,0.03,Fast Moving,23.331,44.751000000000005,66.171,3.08921568627451,100.0,Low Risk
1152,2222229031,658.0,9.82,11.59,1.18,61,0.09,Fast Moving,19.1235,28.9435,38.7635,3.9474032586558043,100.0,Medium Risk
1152,2222229801,357.0,5.33,2.95,0.55,66,0.01,Fast Moving,4.8675,10.1975,15.5275,2.9132270168855534,100.0,Low Risk
1152,2222232991,756.0,11.28,14.26,1.26,62,0.07,Fast Moving,23.529,34.809,46.089,4.085904255319149,100.0,Medium Risk
1152,2222232995,36.0,0.54,0.76,1.41,26,0.61,Fast Moving,1.254,1.794,2.334,4.322222222222222,100.0,Medium Risk
1152,2222237994,99.0,1.48,2.15,1.46,36,0.46,Fast Moving,3.5475,5.0275,6.5075,4.39695945945946,100.0,Medium Risk
1152,2222238007,1009.0,15.06,10.63,0.71,67,0.0,Fast Moving,17.5395,32.5995,47.6595,3.1646414342629483,100.0,Low Risk
1152,2222264472,42.0,0.63,0.99,1.58,25,0.63,Fast Moving,1.6335,2.2635,2.8935,4.5928571428571425,100.0,Medium Risk
1152,2222269755,17.0,0.25,0.53,2.08,14,0.79,Slow Moving,0.8744999999999999,1.1244999999999998,1.3744999999999998,5.497999999999999,100.0,High Risk
1152,2222274490,44.0,0.66,1.11,1.7,25,0.63,Fast Moving,1.8315000000000001,2.4915000000000003,3.1515000000000004,4.775,100.0,Medium Risk
1152,2222332119,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222337500,23.0,0.34,0.61,1.78,18,0.73,Slow Moving,1.0065,1.3465,1.6865,4.9602941176470585,100.0,Medium Risk
1152,2222344746,133.0,1.99,3.06,1.54,41,0.39,Fast Moving,5.0489999999999995,7.039,9.029,4.537185929648241,100.0,Medium Risk
1152,2222364411,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222364433,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222369709,375.0,5.6,7.26,1.3,48,0.28,Fast Moving,11.979,17.579,23.179000000000002,4.139107142857143,100.0,Medium Risk
1152,2222397458,37.0,0.55,1.85,3.34,9,0.87,Slow Moving,3.0524999999999998,3.6025,4.1525,7.549999999999999,100.0,High Risk
1152,2222422785,797.0,11.9,11.94,1.0,61,0.09,Fast Moving,19.700999999999997,31.601,43.501,3.6555462184873946,100.0,Low Risk
1152,2222423272,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222425671,71.0,1.06,1.26,1.19,38,0.43,Fast Moving,2.0789999999999997,3.139,4.199,3.9613207547169806,100.0,Medium Risk
1152,2222429090,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222438650,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222438693,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222443099,115.0,1.72,2.71,1.58,35,0.48,Fast Moving,4.4715,6.1915,7.911499999999999,4.599709302325581,100.0,Medium Risk
1152,2222459458,1772.0,26.45,15.1,0.57,67,0.0,Fast Moving,24.915,51.364999999999995,77.815,2.9419659735349715,100.0,Low Risk
1152,2222459461,1141.0,17.03,14.09,0.83,65,0.03,Fast Moving,23.2485,40.2785,57.3085,3.3651497357604225,100.0,Low Risk
1152,2222462015,9.0,0.13,0.67,4.96,4,0.94,Intermittent,1.1055,1.2355,1.3655,10.503846153846153,100.0,High Risk
1152,2222475115,136.0,2.03,3.01,1.48,37,0.45,Fast Moving,4.966499999999999,6.996499999999999,9.026499999999999,4.44655172413793,100.0,Medium Risk
1152,2222503353,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222503692,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1152,2222556399,71.0,1.06,2.54,2.4,23,0.66,Slow Moving,4.191,5.2509999999999994,6.311,5.95377358490566,100.0,High Risk
1152,2222562592,843.0,12.58,12.08,0.96,65,0.03,Fast Moving,19.932,32.512,45.092,3.5844197138314784,100.0,Low Risk
1152,2222583038,7515.0,112.16,85.78,0.76,66,0.01,Fast Moving,141.537,253.697,365.85699999999997,3.2619204707560625,100.0,Low Risk
1152,2222584485,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222591902,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222613678,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222615781,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222625163,7.0,0.1,0.85,8.12,1,0.99,Intermittent,1.4024999999999999,1.5025,1.6025,16.025,100.0,High Risk
1152,2222627432,3785.0,56.49,30.28,0.54,67,0.0,Fast Moving,49.961999999999996,106.452,162.942,2.8844397238449284,100.0,Low Risk
1152,2222628285,90.0,1.34,1.3,0.97,47,0.3,Fast Moving,2.145,3.4850000000000003,4.825,3.6007462686567164,100.0,Low Risk
1152,2222632143,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222635139,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222662533,3488.0,52.06,45.73,0.88,67,0.0,Fast Moving,75.4545,127.5145,179.5745,3.4493757203227045,100.0,Low Risk
1152,2222662637,54.0,0.81,1.55,1.92,23,0.66,Slow Moving,2.5575,3.3675,4.1775,5.157407407407407,100.0,Medium Risk
1152,2222663470,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222673126,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222677363,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222690038,165.0,2.46,2.8,1.14,46,0.31,Fast Moving,4.619999999999999,7.079999999999999,9.54,3.8780487804878048,100.0,Medium Risk
1152,2222696192,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222713426,84.0,1.25,1.35,1.08,42,0.37,Fast Moving,2.2275,3.4775,4.7275,3.782,100.0,Medium Risk
1152,2222713429,152.0,2.27,2.31,1.02,48,0.28,Fast Moving,3.8114999999999997,6.0815,8.3515,3.679074889867841,100.0,Medium Risk
1152,2222719412,23.0,0.34,0.59,1.71,19,0.72,Slow Moving,0.9734999999999999,1.3135,1.6535,4.863235294117646,100.0,Medium Risk
1152,2222720512,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222721490,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222728056,472.0,7.04,12.28,1.74,65,0.03,Fast Moving,20.261999999999997,27.301999999999996,34.342,4.878125,100.0,Medium Risk
1152,2222731065,1050.0,15.67,11.34,0.72,66,0.01,Fast Moving,18.711,34.381,50.051,3.1940650925335037,100.0,Low Risk
1152,2222731072,2447.0,36.52,30.24,0.83,67,0.0,Fast Moving,49.895999999999994,86.416,122.936,3.3662650602409636,100.0,Low Risk
1152,2222737238,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222761509,42.0,0.63,1.1,1.76,24,0.64,Fast Moving,1.815,2.445,3.0749999999999997,4.8809523809523805,100.0,Medium Risk
1152,2222764645,4.0,0.06,0.24,3.97,4,0.94,Intermittent,0.39599999999999996,0.45599999999999996,0.516,8.600000000000001,100.0,High Risk
1152,2222764654,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222791881,2149.0,32.07,21.84,0.68,67,0.0,Fast Moving,36.036,68.106,100.17599999999999,3.1236669784845645,100.0,Low Risk
1152,2222808612,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222811251,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222835683,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222845321,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222859763,224.0,3.34,9.12,2.73,18,0.73,Slow Moving,15.047999999999998,18.387999999999998,21.727999999999998,6.505389221556886,100.0,High Risk
1152,2222888240,30.0,0.45,0.98,2.19,16,0.76,Slow Moving,1.617,2.067,2.5170000000000003,5.593333333333334,100.0,High Risk
1152,2222889273,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222889321,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2222898761,158.0,2.36,6.15,2.61,21,0.69,Slow Moving,10.1475,12.5075,14.8675,6.299788135593221,100.0,High Risk
1152,2222898763,1590.0,23.73,25.63,1.08,38,0.43,Fast Moving,42.2895,66.0195,89.7495,3.782111251580278,100.0,Medium Risk
1152,2222898766,2141.0,31.96,23.36,0.73,66,0.01,Fast Moving,38.544,70.50399999999999,102.464,3.2060075093867333,100.0,Low Risk
1152,2222899626,205.0,3.06,4.68,1.53,32,0.52,Fast Moving,7.7219999999999995,10.782,13.842,4.523529411764706,100.0,Medium Risk
1152,2222940773,47.0,0.7,1.61,2.3,20,0.7,Slow Moving,2.6565,3.3564999999999996,4.0565,5.795,100.0,High Risk
1152,2222965981,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2223040099,186.0,2.78,2.49,0.9,54,0.19,Fast Moving,4.1085,6.8885000000000005,9.6685,3.477877697841727,100.0,Low Risk
1152,2223052238,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1152,2223079999,122.0,1.82,1.7,0.93,51,0.24,Fast Moving,2.8049999999999997,4.625,6.445,3.541208791208791,100.0,Low Risk
1152,2223154959,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2223273541,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2225367866,9.0,0.13,0.49,3.61,6,0.91,Slow Moving,0.8085,0.9385,1.0685,8.21923076923077,100.0,High Risk
1152,2225378261,2885.0,43.06,38.17,0.89,67,0.0,Fast Moving,62.9805,106.04050000000001,149.1005,3.4626219228982817,100.0,Low Risk
1152,2282407887,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282447014,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282503583,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282505611,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1152,2282505617,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282505629,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1152,2282603284,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282606419,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282606803,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282607102,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1152,2282608690,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282609544,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282610873,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282611603,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282611647,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282613423,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282620830,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282629375,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282638894,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282657212,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282661442,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282665964,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2282667358,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,2288800233,63.0,0.94,3.01,3.2,24,0.64,Fast Moving,4.966499999999999,5.906499999999999,6.846499999999999,7.283510638297872,100.0,High Risk
1152,3164001100,191.0,2.85,6.38,2.24,28,0.58,Fast Moving,10.527,13.376999999999999,16.227,5.693684210526316,100.0,High Risk
1152,4401656800,280.0,4.18,7.56,1.81,21,0.69,Slow Moving,12.473999999999998,16.653999999999996,20.833999999999996,4.984210526315789,100.0,Medium Risk
1152,4401659900,332.0,4.96,4.93,1.0,61,0.09,Fast Moving,8.1345,13.0945,18.0545,3.6400201612903227,100.0,Low Risk
1152,4441648281,205.0,3.06,4.96,1.62,24,0.64,Fast Moving,8.184,11.244,14.304,4.674509803921569,100.0,Medium Risk
1152,CT1206CW,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1152,CT2004CW,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1152,CT2043CW,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1152,CT2047CW,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1152,CT426CW,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,CT434CW,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,CT473CW,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1152,CT518CW,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1152,CT543CW,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
