Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class
1153,IF800268,54.0,0.81,3.94,4.88,5,0.93,Intermittent
1153,IF800468,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IH002642,11.0,0.16,1.22,7.41,2,0.97,Intermittent
1153,IH005855,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IM301182,45.0,0.67,1.43,2.13,16,0.76,Slow Moving
1153,IM301277,473.0,7.06,10.9,1.54,34,0.49,Fast Moving
1153,IM301286,181.0,2.7,5.21,1.93,25,0.63,Fast Moving
1153,IU318604,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU322708,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IU322765,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IU326672,5.0,0.07,0.43,5.82,2,0.97,Intermittent
1153,IU328059,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IU335582,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU340667,7.0,0.1,0.55,5.26,3,0.96,Intermittent
1153,IU341709,5.0,0.07,0.4,5.34,3,0.96,Intermittent
1153,IU346153,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IU346159,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU346982,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU349920,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU357765,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU397468,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU400676,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IU412962,10.0,0.15,0.43,2.89,8,0.88,Slow Moving
1153,IU413014,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU414421,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IU420998,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IU445103,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU446642,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IU458683,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU459049,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1153,IU463111,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU463131,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IU463617,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU463751,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU463758,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU464041,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU464271,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU466212,11.0,0.16,0.44,2.7,9,0.87,Slow Moving
1153,IU467461,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IU476013,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU480691,24.0,0.36,0.75,2.09,15,0.78,Slow Moving
1153,IU481373,60.0,0.9,1.93,2.16,18,0.73,Slow Moving
1153,IU500671,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU500778,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IU502829,13.0,0.19,0.46,2.4,11,0.84,Slow Moving
1153,IU511354,4.0,0.06,0.49,8.12,1,0.99,Intermittent
1153,IU511358,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1153,IU511362,4.0,0.06,0.34,5.7,2,0.97,Intermittent
1153,IU516298,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU516299,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU516465,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IU516466,34.0,0.51,0.8,1.57,23,0.66,Slow Moving
1153,IU516582,7.0,0.1,0.35,3.36,6,0.91,Slow Moving
1153,IU517870,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU521949,12.0,0.18,0.85,4.72,4,0.94,Intermittent
1153,IU521950,7.0,0.1,0.43,4.1,4,0.94,Intermittent
1153,IU521951,48.0,0.72,2.25,3.14,9,0.87,Slow Moving
1153,IU521952,195.0,2.91,9.03,3.1,22,0.67,Slow Moving
1153,IU524978,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,MB095047X,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,MB390313,30.0,0.45,2.07,4.62,3,0.96,Intermittent
1153,MF453031,3.0,0.04,0.36,8.12,1,0.99,Intermittent
1153,2223409293,95.0,1.42,4.11,2.9,23,0.66,Slow Moving
1153,2223979007,101.0,1.51,2.61,1.73,25,0.63,Fast Moving
1153,2224190151,17.0,0.25,0.5,1.97,15,0.78,Slow Moving
1153,CK100065,21.0,0.31,1.65,5.26,5,0.93,Intermittent
1153,CT1439CW,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,CT6006,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,EN1104,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,FR1128,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,FR161B,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA210090,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA212775,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA217490,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IA225209,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA229419,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA304996,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IA308256,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IA343088PB,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IA344166,10.0,0.15,0.43,2.89,8,0.88,Slow Moving
1153,IA345173,9.0,0.13,0.45,3.38,7,0.9,Slow Moving
1153,IA346649,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA352653,8.0,0.12,0.41,3.4,6,0.91,Slow Moving
1153,IA352716,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IA355044,5157.0,76.97,109.13,1.42,32,0.52,Fast Moving
1153,IA355045,7296.0,108.9,147.5,1.35,30,0.55,Fast Moving
1153,IA357616,284.0,4.24,10.38,2.45,23,0.66,Slow Moving
1153,IA450848,54.0,0.81,1.26,1.56,26,0.61,Fast Moving
1153,IA451734,60.0,0.9,1.55,1.73,22,0.67,Slow Moving
1153,IA451735,91.0,1.36,2.61,1.92,27,0.6,Fast Moving
1153,IA453645,9.0,0.13,0.42,3.12,7,0.9,Slow Moving
1153,IA455912,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IA456010,172.0,2.57,3.5,1.36,31,0.54,Fast Moving
1153,IB316655PR,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IB318666PR,10.0,0.15,0.36,2.39,10,0.85,Slow Moving
1153,IC000148,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IC320697,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IC321825,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1153,IC334702,26.0,0.39,1.12,2.88,8,0.88,Slow Moving
1153,IC334703,41.0,0.61,1.5,2.44,11,0.84,Slow Moving
1153,IC349332,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC355841,9.0,0.13,0.42,3.12,7,0.9,Slow Moving
1153,IC364366,4.0,0.06,0.49,8.12,1,0.99,Intermittent
1153,IC364367,4.0,0.06,0.49,8.12,1,0.99,Intermittent
1153,IC364373,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IC364375,390.0,5.82,11.17,1.92,28,0.58,Fast Moving
1153,IC364377,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IC368635,9.0,0.13,0.42,3.12,7,0.9,Slow Moving
1153,IC373047,23.0,0.34,0.95,2.78,10,0.85,Slow Moving
1153,IC373608,16.0,0.24,0.71,2.99,8,0.88,Slow Moving
1153,IC381677,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC381737,30.0,0.45,1.05,2.36,15,0.78,Slow Moving
1153,IC388234,40.0,0.6,1.2,2.01,17,0.75,Slow Moving
1153,IC388236,17.0,0.25,0.61,2.39,12,0.82,Slow Moving
1153,IC389451,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC389452,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC391168,41.0,0.61,1.12,1.83,23,0.66,Slow Moving
1153,IC396107,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC397431,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC397440,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IC403783,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC404111,9.0,0.13,0.34,2.54,9,0.87,Slow Moving
1153,IC407008,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC407074,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IC407582,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,IC416515,369.0,5.51,14.61,2.65,15,0.78,Slow Moving
1153,IC417418,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IC418790,24.0,0.36,0.75,2.09,17,0.75,Slow Moving
1153,IC421077,12.0,0.18,0.49,2.72,9,0.87,Slow Moving
1153,IC421605,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IC422554,23.0,0.34,0.61,1.78,18,0.73,Slow Moving
1153,IC450298,60.0,0.9,1.82,2.03,21,0.69,Slow Moving
1153,IC501312,155.0,2.31,3.85,1.67,30,0.55,Fast Moving
1153,IC501313,147.0,2.19,3.62,1.65,30,0.55,Fast Moving
1153,IC502460,59.0,0.88,1.63,1.86,23,0.66,Slow Moving
1153,IC502470,29.0,0.43,1.0,2.3,17,0.75,Slow Moving
1153,IC502472,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC502478,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC503623,559.0,8.34,15.33,1.84,34,0.49,Fast Moving
1153,IC506478,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,IC506480,21.0,0.31,0.92,2.93,10,0.85,Slow Moving
1153,IC506967,239.0,3.57,5.16,1.45,34,0.49,Fast Moving
1153,IC509850,9.0,0.13,0.34,2.54,9,0.87,Slow Moving
1153,IC510636,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IC510638,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC510699,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC510703,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC510746,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC512329,15.0,0.22,1.05,4.68,6,0.91,Slow Moving
1153,IC512692,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IC513509,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IC513703,3.0,0.04,0.36,8.12,1,0.99,Intermittent
1153,IC513742,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC517128,3.0,0.04,0.36,8.12,1,0.99,Intermittent
1153,IC518280,16.0,0.24,0.63,2.62,10,0.85,Slow Moving
1153,IC520333,8.0,0.12,0.56,4.69,4,0.94,Intermittent
1153,IC521352,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IC523413,16.0,0.24,1.21,5.07,4,0.94,Intermittent
1153,IC524037,19.0,0.28,1.08,3.8,5,0.93,Intermittent
1153,IC526924,14.0,0.21,0.94,4.49,5,0.93,Intermittent
1153,IC528299,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC528300,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IC528711,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1153,IC800602,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID202689,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,ID301040,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID323914,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID324365,23.0,0.34,1.34,3.92,8,0.88,Slow Moving
1153,ID324977,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID324978,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID325032,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,ID325081,8.0,0.12,0.7,5.88,2,0.97,Intermittent
1153,ID331089,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID332992,14.0,0.21,0.76,3.65,7,0.9,Slow Moving
1153,ID335310,31.0,0.46,0.94,2.02,15,0.78,Slow Moving
1153,ID338709,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID340508,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID343849,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID343851,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID343853,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID348896,8.0,0.12,0.86,7.17,2,0.97,Intermittent
1153,ID351032,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,ID353617,8.0,0.12,0.47,3.97,5,0.93,Intermittent
1153,ID354510,10.0,0.15,0.43,2.89,8,0.88,Slow Moving
1153,ID354583,10.0,0.15,0.5,3.33,7,0.9,Slow Moving
1153,ID354945,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID355327,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID359033,7.0,0.1,0.39,3.75,5,0.93,Intermittent
1153,ID360335,8.0,0.12,0.32,2.72,8,0.88,Slow Moving
1153,ID360996,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1153,ID361351,24.0,0.36,0.68,1.91,18,0.73,Slow Moving
1153,ID362267,14.0,0.21,0.53,2.55,11,0.84,Slow Moving
1153,ID362352,7.0,0.1,0.35,3.36,6,0.91,Slow Moving
1153,ID363694,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID364332,18.0,0.27,0.56,2.09,14,0.79,Slow Moving
1153,ID364754,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,ID366121,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,ID367252,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1153,ID370342,9.0,0.13,0.34,2.54,9,0.87,Slow Moving
1153,ID370361,34.0,0.51,1.59,3.13,13,0.81,Slow Moving
1153,ID371616,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID373417,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,ID374688,42.0,0.63,2.3,3.67,8,0.88,Slow Moving
1153,ID374852,20.0,0.3,0.98,3.27,7,0.9,Slow Moving
1153,ID375875,6.0,0.09,0.62,6.88,2,0.97,Intermittent
1153,ID379123,9.0,0.13,0.88,6.55,2,0.97,Intermittent
1153,ID380157,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,ID381929,19.0,0.28,0.62,2.18,14,0.79,Slow Moving
1153,ID381930,16.0,0.24,0.46,1.93,15,0.78,Slow Moving
1153,ID503459,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,ID600128,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,ID600224,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID601030,193.0,2.88,4.76,1.65,31,0.54,Fast Moving
1153,ID601178,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,ID601988,18.0,0.27,0.64,2.37,12,0.82,Slow Moving
1153,ID602421,541.0,8.07,9.54,1.18,34,0.49,Fast Moving
1153,ID603874,25.0,0.37,1.35,3.61,7,0.9,Slow Moving
1153,ID604501,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1153,ID606161,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,ID606162,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,ID608198,68.0,1.01,1.46,1.44,29,0.57,Fast Moving
1153,ID608848,7.0,0.1,0.31,2.93,7,0.9,Slow Moving
1153,ID617277,15.0,0.22,1.7,7.59,2,0.97,Intermittent
1153,ID619237,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,ID619238,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,ID620820,30.0,0.45,1.01,2.26,16,0.76,Slow Moving
1153,ID800531,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,ID802376,7.0,0.1,0.39,3.75,5,0.93,Intermittent
1153,IE301415,8.0,0.12,0.37,3.08,7,0.9,Slow Moving
1153,IE310167,20.0,0.3,1.4,4.7,4,0.94,Intermittent
1153,IE317001,9.0,0.13,0.64,4.79,5,0.93,Intermittent
1153,IE322238,20.0,0.3,0.75,2.52,14,0.79,Slow Moving
1153,IE323365,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE324842,11.0,0.16,0.78,4.78,5,0.93,Intermittent
1153,IE326057,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE331328,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,IE331448,16.0,0.24,0.63,2.62,10,0.85,Slow Moving
1153,IE332500,8.0,0.12,0.97,8.12,1,0.99,Intermittent
1153,IE332530,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,IE333462,13.0,0.19,0.83,4.29,4,0.94,Intermittent
1153,IE450046,51.0,0.76,2.17,2.84,10,0.85,Slow Moving
1153,IE450341,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE450579,11.0,0.16,0.51,3.09,8,0.88,Slow Moving
1153,IE450580,49.0,0.73,1.91,2.62,15,0.78,Slow Moving
1153,IE450581,8.0,0.12,0.44,3.7,5,0.93,Intermittent
1153,IE450582,38.0,0.57,1.24,2.18,16,0.76,Slow Moving
1153,IE450584,31.0,0.46,1.12,2.43,13,0.81,Slow Moving
1153,IE450649,15.0,0.22,0.54,2.42,12,0.82,Slow Moving
1153,IE450961,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IE451422,7.0,0.1,0.43,4.1,4,0.94,Intermittent
1153,IE451423,7.0,0.1,0.43,4.1,4,0.94,Intermittent
1153,IE451476,9.0,0.13,0.54,4.05,4,0.94,Intermittent
1153,IE451477,9.0,0.13,0.54,4.05,4,0.94,Intermittent
1153,IE451478,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,IE451479,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,IE451482,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,IE452382,188.0,2.81,4.14,1.47,28,0.58,Fast Moving
1153,IE453348,33.0,0.49,0.84,1.7,21,0.69,Slow Moving
1153,IE453419,15.0,0.22,0.91,4.07,8,0.88,Slow Moving
1153,IE453994,9.0,0.13,0.67,4.96,4,0.94,Intermittent
1153,IE453995,21.0,0.31,0.95,3.03,7,0.9,Slow Moving
1153,IE453996,10.0,0.15,0.7,4.67,4,0.94,Intermittent
1153,IE453997,16.0,0.24,0.73,3.08,8,0.88,Slow Moving
1153,IE453998,22.0,0.33,1.48,4.51,4,0.94,Intermittent
1153,IE453999,10.0,0.15,0.67,4.52,5,0.93,Intermittent
1153,IE454260,159.0,2.37,9.43,3.97,14,0.79,Slow Moving
1153,IE454261,153.0,2.28,8.27,3.62,16,0.76,Slow Moving
1153,IE454279,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IE454282,5.0,0.07,0.43,5.82,2,0.97,Intermittent
1153,IE454299,55.0,0.82,3.03,3.69,8,0.88,Slow Moving
1153,IE454304,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE454515,17.0,0.25,0.58,2.29,12,0.82,Slow Moving
1153,IE454769,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE454774,12.0,0.18,0.81,4.52,5,0.93,Intermittent
1153,IE454914,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IE455033,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE455447,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE455613,19.0,0.28,0.66,2.34,13,0.81,Slow Moving
1153,IE455999,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IE456003,7.0,0.1,0.43,4.1,4,0.94,Intermittent
1153,IE456023,13.0,0.19,1.11,5.72,2,0.97,Intermittent
1153,IE456039,16.0,0.24,1.12,4.69,5,0.93,Intermittent
1153,IE456041,14.0,0.21,1.03,4.93,4,0.94,Intermittent
1153,IE456042,14.0,0.21,1.03,4.93,4,0.94,Intermittent
1153,IE456074,15.0,0.22,0.77,3.44,7,0.9,Slow Moving
1153,IE456147,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE456150,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE456201,41.0,0.61,1.16,1.89,20,0.7,Slow Moving
1153,IE456314,6.0,0.09,0.29,3.19,6,0.91,Slow Moving
1153,IE456331,63.0,0.94,1.7,1.81,26,0.61,Fast Moving
1153,IE456337,68.0,1.01,1.99,1.96,24,0.64,Fast Moving
1153,IE456369,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE456370,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE456371,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE456628,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IE456632,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IE456646,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE456648,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,IE457167,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE457168,6.0,0.09,0.38,4.2,4,0.94,Intermittent
1153,IE457295,12.0,0.18,0.75,4.2,4,0.94,Intermittent
1153,IE457404,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE457405,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE457561,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1153,IE457758,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IE458740,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE458766,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IE800114,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IF301077,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IH006312,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IM301270,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IM301271,35.0,0.52,1.19,2.28,20,0.7,Slow Moving
1153,IM301282,126.0,1.88,5.42,2.88,14,0.79,Slow Moving
1153,IM301283,70.0,1.04,1.83,1.75,24,0.64,Fast Moving
1153,IM301288,21.0,0.31,1.89,6.02,3,0.96,Intermittent
1153,IM301289,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,IM301324,373.0,5.57,7.75,1.39,31,0.54,Fast Moving
1153,IM301325,44.0,0.66,3.78,5.76,8,0.88,Slow Moving
1153,IM301326,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IM301327,60.0,0.9,1.67,1.86,21,0.69,Slow Moving
1153,IM301328,49.0,0.73,1.55,2.12,19,0.72,Slow Moving
1153,IM301329,69.0,1.03,2.5,2.43,21,0.69,Slow Moving
1153,IM301330,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IM301331,231.0,3.45,4.69,1.36,31,0.54,Fast Moving
1153,IM301332,858.0,12.81,23.24,1.81,33,0.51,Fast Moving
1153,IM301333,536.0,8.0,10.33,1.29,34,0.49,Fast Moving
1153,IM301355,5.0,0.07,0.4,5.34,3,0.96,Intermittent
1153,IP000298,27.0,0.4,0.93,2.31,15,0.78,Slow Moving
1153,IU302793,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU302966,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU336727,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU337786,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IU345488,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,IU359108,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU372305,6.0,0.09,0.33,3.73,5,0.93,Intermittent
1153,IU372785,5.0,0.07,0.5,6.68,2,0.97,Intermittent
1153,IU375350,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU401541,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,IU408245,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU412961,12.0,0.18,0.52,2.88,8,0.88,Slow Moving
1153,IU424729,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU424741,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU438047,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,IU457935,21.0,0.31,0.67,2.15,14,0.79,Slow Moving
1153,IU465401,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU482003,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IU505582,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IU521203,4.0,0.06,0.29,4.91,3,0.96,Intermittent
1153,IU526090,21.0,0.31,0.72,2.29,13,0.81,Slow Moving
1153,IU528425,4.0,0.06,0.38,6.39,2,0.97,Intermittent
1153,IU528426,5.0,0.07,0.4,5.34,3,0.96,Intermittent
1153,IU528441,5.0,0.07,0.5,6.68,2,0.97,Intermittent
1153,IU528445,4.0,0.06,0.38,6.39,2,0.97,Intermittent
1153,IU536265,7.0,0.1,0.39,3.75,5,0.93,Intermittent
1153,IU538283,3.0,0.04,0.27,6.02,2,0.97,Intermittent
1153,ME014007,41.0,0.61,1.99,3.26,11,0.84,Slow Moving
1153,ME014008,33.0,0.49,1.47,2.98,11,0.84,Slow Moving
1153,ME014058,35.0,0.52,1.52,2.91,13,0.81,Slow Moving
1153,RM47401DCLF,49.0,0.73,1.87,2.56,19,0.72,Slow Moving
1153,RM49401DCLF,56.0,0.84,1.78,2.12,20,0.7,Slow Moving
1153,ST000092,11.0,0.16,0.48,2.9,8,0.88,Slow Moving
1153,82502475,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1153,2200977400,306.0,4.57,17.29,3.79,22,0.67,Slow Moving
1153,2220723939,12.0,0.18,0.69,3.85,7,0.9,Slow Moving
1153,2222380553,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,2223022344,37.0,0.55,1.04,1.88,20,0.7,Slow Moving
1153,2223223815,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,2223473106,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1153,2223697906,3.0,0.04,0.21,4.62,3,0.96,Intermittent
1153,2223712356,71.0,1.06,1.88,1.77,23,0.66,Slow Moving
1153,2224192208,17.0,0.25,0.65,2.58,10,0.85,Slow Moving
1153,2224197277,19.0,0.28,0.57,2.0,15,0.78,Slow Moving
1153,2224197279,47.0,0.7,3.43,4.88,14,0.79,Slow Moving
1153,CT2205CW,4.0,0.06,0.24,3.97,4,0.94,Intermittent
1153,CT6074,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1153,FA753N,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,FR2089,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,FR2092,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1153,IA207173,54.0,0.81,6.07,7.54,2,0.97,Intermittent
1153,IA208585,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IA209951,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1153,IA214802,1.0,0.01,0.12,8.12,1,0.99,Intermittent
